"index","Title","Summary","Enrollment","Stars","Rating","Link"
1034,Presentation Skills: Give a Great Team Presentation,"Presentation Skills: Learn how to give interesting,memorable presentations, as a group. No more boring data dumps",15054,4.3,405,https://www.udemy.com/course/how-to-give-a-team-presentation/
1035,"Supply Chain: How to make planning (MPS, RCCP, MRP, DRP)","Master Production Scheduling,Machine Capacity Planning, Material Requirement Planning, Distribution Requirement Planning",2128,4.2,406,https://www.udemy.com/course/supply-chain-in-numbers-mps-rccp-mrp-drp/
1036,Artificial Intelligence Expert Certification,"A groundbreaking course that uncovers Artificial Intelligence (AI) powered secretive technologies, tools and websites",62112,4.1,405,https://www.udemy.com/course/artificial-intelligence-exposed-future-10-extreme-edition/
1037,Security Management: Excellence in Private Protection,"A complete Security Management knowledge suite of managing security operations, programs/services, budgets, & personnel",976,4.4,404,https://www.udemy.com/course/security-management-excellence-information-private-protection/
1038,Hands-on HADOOP Masterclass - Tame the Big Data!,"Big Data, Hadoop, MapReduce, HDFS, HIVE, PIG, Mahout, NoSQL, Oozie, Flume, Storm, Avro, Spark, Sqoop, Cloudera and more",20840,3.1,404,https://www.udemy.com/course/hands-on-hadoop-masterclass-tame-the-big-data/
1039,Day Trading Ninja: 12 Hours DIY Day Trading Strategy,"Professional Day Trading & Technical Analysis Strategic System For Intraday Trading Stocks, Forex & Financial Trading.",14809,4.1,404,https://www.udemy.com/course/daytrading/
1040,"NICHE WEBSITES MASTERCLASS: On Business, Research, Marketing","NICHE WEBSITES: Avoid Crucial Business Mistakes. It is ALL About STRATEGY! Niche Research, Micro Niche, Niche Marketing",2772,4.8,404,https://www.udemy.com/course/niche_websites_course_examples_ideas_marketing_research_amazon_micro/
1041,Mastering ISO 9001:2015+Self-Assessment Tool,"Get ahead of the competition, quickly add highly valuable credentials to your resume that employers are looking for",1423,4.4,405,https://www.udemy.com/course/mastering-iso-90012015/
1042,Microsoft Excel Business Data Analytics,"Learn Business Data Analytics Using Microsoft Excel including Pivot Tables, Vlookups and much more",2235,4.3,403,https://www.udemy.com/course/business-data-analytics-from-the-ground-up/
1043,Human Resources 101: Learning HR fundamentals today,Learn the basics in Human Resources Management through HR involvement in different stages in the employee lifecycle,1956,4.1,403,https://www.udemy.com/course/human-resources-101/
1044,How to Prepare For PMI-ACP Certification,Go Beyond Simply Passing the PMI-ACP Exam and Transform Yourself Into a High Impact Agile Project Manager,4775,4.3,402,https://www.udemy.com/course/how-to-prepare-for-pmi-acp-certification/
1045,How to Master Audible Work From Home,Becoming an Audiobook Narrator and Producer,1515,4.7,402,https://www.udemy.com/course/how-to-master-audible-work-from-home/
1046,Etsy 101: Set Up a Shop and Promote It on Social Media,Learn how to sell on ETSY and what marketing strategies to use for ETSY success!,5067,4.6,402,https://www.udemy.com/course/etsy-101-set-up-a-shop-and-promote-it-on-social-media/
1047,Statistical Process Control (SPC) Using Microsoft Excel,A Deep Dive into Analyzing your Process Data to Drive Quality Improvements within your Organization,1797,4.6,402,https://www.udemy.com/course/statistical-process-control-spc-using-microsoft-excel/
1048,Create 'How-To' Writing Like a Pro,Write Aritcles and Blogs that Stand Out and Hook Your Ideal Reader,1682,4.5,401,https://www.udemy.com/course/how-to-writing-for-entrepreneurs/
1049,Risk Management Professional: Prep for the PMI-RMP Exam,The official Risk Management Professional training that you need for the PMI-RMP exam,1924,4.5,401,https://www.udemy.com/course/pmi-rmp-fahad-saadah/
1050,Algorithmic Cryptocurrency trading - the Revolution in 2020,"Bitcoin, Ethereum & Ripple: Learn the Professional Way for Algorithmic Cryptocurrency Trading + 12 Robots Every Month",4122,3.9,400,https://www.udemy.com/course/cryptocurrency-algorithmic-trading-the-revolution/
1051,Man Up: The Ultimate Assertiveness Coaching Programme,Everything you need to know about building strong inner confidence and genuine assertiveness in all situations.,6631,4.5,400,https://www.udemy.com/course/assertiveness-and-confidence-course-udemy/
1052,Start and Run a successful consulting business,The ultimate guide how to build and run consulting firm,3673,4.2,400,https://www.udemy.com/course/start-and-run-successful-consulting-business/
1053,ISO 9001:2015 From Scratch. Clear and Simple.,You'll be Able to Implement ISO 9001 in Any Environment,1468,4.1,399,https://www.udemy.com/course/iso-90012015-for-business/
1054,Excel Pivot Tables for Management Consultants & Analysts,Practical guide how to do data and business analyses using Pivot Tables during consulting projects,4530,4.4,403,https://www.udemy.com/course/excel-pivot-tables-for-management-consultants-analysts/
1055,Lean Six Sigma Green Belt Certification-ASCB(UK) Accredited,Become ASCB(UK) certified Lean Six Sigma Green Belt Practitioner+143 Lectures/Project Execution Tool Kit (33 Templates),1133,4.2,399,https://www.udemy.com/course/six-sigma-green-belt-training-and-certification-r/
1056,The Power of Motivation - Shape and Control Your Destiny,Positivity. Climb the career ladder. Confidence. Boost your self-esteem. Become fearless. Overcome procrastination.,2453,4.5,398,https://www.udemy.com/course/the-power-of-motivation/
1057,Amazon PPC Mastery - Setup Sponsored Products Like a PPC Pro,Discover the Secrets to increase sales and decrease spend from a PPC Professional and 6 Figure Amazon Seller.,1372,4.1,397,https://www.udemy.com/course/amazon-ppc-sponsored-products-course/
1058,Ultimate Beginner's Class to Learn Stand Up Comedy,Quick and easy online class about learning how to make people laugh!,4146,4.4,396,https://www.udemy.com/course/ultimate-beginners-guide-to-stand-up-comedy/
1059,Fiction Writing: A Complete Novel Outline Chapter by Chapter,A Bestselling Course - Learn this Hollywood secret and complete a comprehensive novel outline in as little as 2 weeks!,7015,4.4,396,https://www.udemy.com/course/outline-your-whodunit-mystery-novel/
1060,Instagram Marketing Masterclass | Grow Your Audience 2020,Get Targeted Instagram Followers & Convert Followers to Paying Customers to Expand your Brand Using Instagram Marketing,2419,4.3,396,https://www.udemy.com/course/instagram-masterclass-marketing/
1061,Sales Funnels Masterclass: Increase Sales With Sales Funnels,"Learn to create highly converting sales, conduct professional email marketing & 10X your sales with sales funnel fast!",6926,4.3,394,https://www.udemy.com/course/sales-funnels-masterclass-10x-your-sales-with-sales-funnels/
1062,LIGHTING for Film and Television,"Learn to tell stories with light in a 6-hour, immersive, funny course with sketch comedy and two complete short films",1792,4.5,393,https://www.udemy.com/course/lighting-for-film-and-television/
1063,"How to Read P&ID, PFD & BFD used in Process Plant like Pro","Learn How to Read Piping and Instrument Diagram-P&ID, Process Flow Diagram and Block Flow Diagram used in Process Plant",3033,4.3,393,https://www.udemy.com/course/how-to-read-pid-symbols-pefs-piping-instrumentation-diagram/
1064,How to Start a Booming Freelancing Business on Fiverr,"You already have the skills. Learn how to share them, monetize them, & work for yourself.",19048,4.5,391,https://www.udemy.com/course/how-to-start-a-business-on-fiverr/
1065,Blogging For Beginners: Start a Blog Discover Passive Income,"How to Become a Top Influence Blogger With a Powerful, Influential Blog and Get On The Best Online Home Business",51011,4.1,390,https://www.udemy.com/course/blogging-for-beginners-start-a-blog-discover-passive-income/
1066,"Easy Excel Dashboards, Models, Visualizations & Power Query",Build Professional Dashboards with No Formulas. Rapid Step by Step Beginner to Advanced. Get & Transform Data with Ease,10642,4.2,390,https://www.udemy.com/course/easy-excel-dashboards-models-visualizations-power-query/
1067,The Ultimate Business Communication Course,Everything You Need to Master Business Communication in One Course!,4300,3.5,390,https://www.udemy.com/course/the-ultimate-business-communication-course/
1068,Cold Calling: A New Approach,"Cold calling leads to failure, fatigue, and more failure - it's time to adopt a new strategy. Start with this course.",1629,3.9,389,https://www.udemy.com/course/cold-calling-sales-success-webinar-series/
1069,Understanding HIPAA for the Medical Office,A healthcare professional's guide to understanding the requirements HIPAA,1357,4.4,390,https://www.udemy.com/course/understanding-hipaa-for-the-medical-office/
1070,Complete Data Wrangling & Data Visualisation With Python,"Learn to Preprocess, Wrangle and Visualise Data For Practical Data Science Applications in Python",12458,4.4,390,https://www.udemy.com/course/complete-data-wrangling-data-visualisation-with-python/
1071,Microsoft Project ADVANCED: Project Management Technics 3PDU,MS PROJECT 2016 ADVANCED Project Management Techniques -incl Enterprise level. HANDS-ON from #1 BESTSELLING INSTRUCTOR,3152,4.4,388,https://www.udemy.com/course/ms_project/
1072,Alteryx: Real-Life Exercises For Data Analytics!,Master Alteryx for Data Analytics step-by-step. Real-Life Exercises & Quizzes included. Learn by doing!,3138,3.8,387,https://www.udemy.com/course/alteryx-real-life-exercises-for-data-analytics/
1073,Accounting for Beginners: Financial Accounting Made Easy,A Part Time Online Financial Accounting Course for Beginners thought in an 'easy to follow' manner,30276,4.3,387,https://www.udemy.com/course/fundamentals-of-accounting-for-business-owners/
1074,Three Emerging Careers in Digital Business Analysis,"Current and Future Roles, Responsibilities, and Techniques for Strategic, Tactical, and Operational Business Analysts",6885,4.2,386,https://www.udemy.com/course/three-emerging-business-analysis-careers-an-overview/
1075,Product Design Management for Agile Practitioners,"Application of product design management principles, concepts, tools and techniques in agile product management",5028,4.2,386,https://www.udemy.com/course/product-design-management-for-agile-practitioners/
1076,Conduct Behavioral Interviews & Be a Great Mentor,Learn how to hire and mentor the best. Learn what it takes to conduct interviews and foster mentee relationships.,2505,4.4,386,https://www.udemy.com/course/conduct-behavioral-interviews-be-a-great-mentor/
1077,Financial Budgeting and Forecasting In Excel Complete Course,Template Included! Learn how to build a financial model using Microsoft Excel. Become a financial model expert 2020,3440,4.2,386,https://www.udemy.com/course/financial-modeling-in-excel-for-startups/
1078,Mortgage Backed Securities,"An introduction to MBS, pass-through securities, and CMO's, with details to help understand MBS and how they work.",1927,4.5,385,https://www.udemy.com/course/mortgage-backed-securities/
