"index","Title","Summary","Enrollment","Stars","Rating","Link"
749,ACCA: AB (F1) Accountant in Business,Let's find out what an accountant does on a daily basis,1589,3.9,77,https://www.udemy.com/course/acca-f1-accountant-in-business/
750,SAP PP training for all,Learn SAP Production planning in a week !,356,2.8,77,https://www.udemy.com/course/sap-pp-training-for-all/
751,Non Directional Weekly Options Trading System - ETF & Emini,The Art of Non Directional Trading using ETF SPY and Emini S&P 500 Options to gain consistent result,1279,4.4,77,https://www.udemy.com/course/etf-stock-options-non-directional-weekly-trading-system/
752,Investment Portfolio Analysis with Excel,Learn investment portfolio analysis main concepts from basic to expert level through a practical course with Excel.,593,3.7,77,https://www.udemy.com/course/investment-portfolio-analysis-with-excel/
753,Basic Algorithmic Trading Course + 3 Robots(Expert Advisors),Practice Trading with 3 Expert Advisors and Learn How to Create your own Robots Without Programming Skills Needed.,425,4.3,76,https://www.udemy.com/course/basic-algorithmic-trading-course-3-robots/
754,Learn Deferred Taxes through Case Studies,Unique course covering only Practice Problems in Deferred Taxes,15014,4.2,76,https://www.udemy.com/course/learn-deferred-taxes-through-case-studies/
755,ACCA: AA (F8) - Audit and assurance,"Learn what auditors are, what auditors do and how to become an auditor.",394,4.2,77,https://www.udemy.com/course/acca-f8-audit-and-assurance/
756,Revenue Cycle and Healthcare Finance - Rev Cycle Ready,"Develop a Major Competitive Advantage By Learning Big Data Analysis in: Denials, RVUs, Write-Offs, and the Revenue Cycle",357,4.3,77,https://www.udemy.com/course/revenue-cycle-and-healthcare-finance/
757,Excel Quick & Easy Dashboard Tutorial,Learn to quickly make an Excel dashboard in less than an hour.,4007,4.1,76,https://www.udemy.com/course/excel-quick-easy-dashboard-tutorial/
758,Budgeting for the Public and Non Profit Sector,"Budgeting for public & voluntary sector services. Set budgets, monitor finances, and implement financial control.",278,4.2,75,https://www.udemy.com/course/managing-budgets-in-the-public-and-non-profit-sector/
759,Blockchain for beginners (Bitcoin basics for dummies),Learn Blockchain and Bitcoin fundamentals with professionals who have experience in this sphere for 5 years,205,3.4,75,https://www.udemy.com/course/blockchain-for-dummies/
760,Basics of Financial Markets & Capital Market in India,"Beginners Course in financial market, Capital Market, Money Market, Debts markets, Equity, bonds market, debentures",331,3.8,75,https://www.udemy.com/course/financial-markets-capital-market-in-india-for-beginners/
761,Zoho Books - Master the Accounting Software,"Learn A-Z of using Zoho Books for all Accounting, Sales Invoicing, Purchase Tracking, Bank Account Tracking.",3938,2.9,75,https://www.udemy.com/course/zoho-books-master-the-accounting-software/
762,The Smart Way To Personal Finance Success!,"Step By Step Blueprint To Fund Investing For College, Home, Financial Independence, Retire Early, Travel, Any Big Goal!",1542,4.3,75,https://www.udemy.com/course/smart-financial-strategies-to-hit-goals-and-retire-early/
763,build a solid foundation for trading options,We teach you which options to trade and which to avoid due to liquidity,1365,4.6,74,https://www.udemy.com/course/option-basics-to-be-profitable-trader/
764,Decision Making with Excel for Managers,"Practical guide how to use Excel to make data driven, rational choices",4823,4.3,74,https://www.udemy.com/course/decision-making-with-excel-for-managers/
765,Forex Trading: Technical Analysis Mastery For Daily Profit,Technical Analysis For Forex Trading - Master Technical Analysis Strategies & Win The Financial Trading Game Like a Pro!,717,4.3,73,https://www.udemy.com/course/technical-analysis-for-forex-trading/
766,The Holy Grail of Auto Trading Forex Futures Stocks Revealed,"Find The Holy Grail * Shocking Stats About Your Trading * New: ""Psychic"" Strategy Cycling",5560,3.1,73,https://www.udemy.com/course/the-holy-grail-of-auto-trading-revealed/
767,Learn To Invest In Index Funds and ETFs In 7 Easy Steps,A comprehensive guide to investing in Index Funds and ETFs,1265,3.8,73,https://www.udemy.com/course/invest-in-index-funds-and-etfs-in-7-easy-steps/
768,Trading Master 104 - The Moving Average Strategy,"Make Money Trading The Moving Average Indicator! Its Easy, Fun & Very Profitable!",5107,4.3,73,https://www.udemy.com/course/trading-master-104-the-moving-average-strategy/
769,Build Blockchain Applications: Proof-Of-Existence,Build A Cryptographic Proof-Of-Existence Tool For Files Upon A Private Blockchain Using MultiChain And AWS EC2.,757,4.1,73,https://www.udemy.com/course/build-blockchain-application-proof-of-existence/
770,Bookkeeping & Accounting Level - 1,Complete guidance for book-keeping & accountancy class - 11 in less than 7 hours,446,4.0,73,https://www.udemy.com/course/book-keeping-accountancy-level-1/
771,Certification in Gann Square Trading (Technical Analysis),Highly Profitable Gann Square Trading Strategy that works on Forex Trading & Stock Trading w/ Extra Focus on Risk Mgmt,5334,3.7,73,https://www.udemy.com/course/gann-square/
772,'Procure to Pay' Overview,"This course covers vendor master maintenance, creation of purchase orders, posting of goods receipts and more.",219,4.0,73,https://www.udemy.com/course/procure-to-pay-overview/
773,Financial Modeling - Build Your Own 3 Statement Projection,A-Z guide to creating your first financial model,1248,4.7,73,https://www.udemy.com/course/financial-modelling-build-your-own-3-statement-projection/
774,How to Build a Massive Stock Portfolio from Zero!,Use this 6 step checklist to spot fortune building value and momentum stocks before Wall Street's Ivy League analysts.,1997,4.1,72,https://www.udemy.com/course/how-to-build-your-million-dollar-stock-portfolio-from-zero/
775,Introduction to Small Business Accounting Training Tutorial,"Learn the basics of small business accounting. Includes video lessons, tests and glossary of accounting terms.",491,4.2,72,https://www.udemy.com/course/introduction-to-small-business-accounting-training-tutorial/
776,Forex SOS Course: Trading Tweaks And Working Forex Strategy,Start Right - Succeed Faster - Profit More,1418,4.5,72,https://www.udemy.com/course/forex-sos-course/
777,Accounting Fundamentals Using Quickbooks,"For Solopreneurs, Small Business Owners and Students",293,4.2,73,https://www.udemy.com/course/accounting-fundamentals-using-quickbooks/
778,Investing & Saving Techniques for Wealth-Minded People (US),A complete guide to wealth creation using effective income management and investing.,446,4.1,72,https://www.udemy.com/course/the-complete-guide-to-become-wealthy-and-retire-rich/
779,Volume Price Analysis: Beat The Market,The Simplest Form Of Trading,455,3.5,72,https://www.udemy.com/course/volume-price-analysis-beat-the-market/
780,Forex Trading: Candlestick Trading Mastery For Daily Profit,Technical Analysis For Forex Trading - Master Candlestick Trading Strategies & Become a Ninja Forex Trader in No Time!,637,4.2,72,https://www.udemy.com/course/candlestick-patterns-for-forex-trading/
781,The Practical & Principal Stock Trading Course In 2020,"COMPLETE Guide On Fundamental & Technical Analysis | Includes Bonus Lectures on Crypto, Coronavirus, And More!",249,4.0,71,https://www.udemy.com/course/the-practical-principal-stock-and-crypto-trading-course/
782,Learn About Trading Options from a real wallstreet trader,Option trading will make a lot more sense after taking this course. Get started trading today!,1253,3.9,71,https://www.udemy.com/course/learn-about-trading-options-from-a-former-stockbroker/
783,Stock Trading Introduction - Beginner's Guide,Learn Stock Trading Basics and Start Your Journey of Becoming a Successful Trader,1883,4.3,71,https://www.udemy.com/course/stock-trading-basics-beginners-guide/
784,Tally ERP 9 Basic to Advance Training Course 2020,"Tally ERP 9 Basic to Advance Training Course 2020 Inventory, Production, Payroll, VAT, Cost Centres, Price List, Tax",231,4.4,71,https://www.udemy.com/course/tally-erp-9-basic-to-pro-training-course/
785,Lease Accounting Fundamentals - ASC Topic 842,This course provides a basic understanding of the new lease accounting rules (ASC Topic 842).,361,3.6,71,https://www.udemy.com/course/lease-accounting-asc-topic-842/
786,Technical Analysis : High Probability CANDLESTICK Trading,Identifying High Probability Trading Opportunities and Maximizing Profits using Candlesticks,500,3.9,71,https://www.udemy.com/course/mastering-candlestick-charting/
787,Learn QuickBooks Inventory Management,Learn Every Possible Merchandise Inventory Situation In QuickBooks,773,3.9,70,https://www.udemy.com/course/quickbooks-inventory/
788,Ultimate Course for Stock Market Beginners - ZERO to HERO,Learn all the basics of Stock Market in very simple language. Become confident to trade & invest into the stock market.,3192,4.1,70,https://www.udemy.com/course/ultimate-course-for-stock-market-beginners-zero-to-hero/
789,Creating a Robust Financial Plan for Your Business,Everything you need to financially forecast and manage your business (Financial Model Included).,2905,4.9,70,https://www.udemy.com/course/financial-plan/
790,Public Key Cryptography From Scratch In Python,Lean back on public key cryptography and leave the rest to it. Hands on programming course for public key infrastructure,438,3.7,70,https://www.udemy.com/course/public-key-cryptography-from-scratch-in-python/
791,Investing 101: Beginner's Stock Market Investing Masterclass,"Stock Market Investing Masterclass: Stock Investing, Dividend Company Investing, Market Analysis & More for Beginners!",270,4.3,70,https://www.udemy.com/course/how-to-start-investing-in-the-stock-market-for-beginners/
792,MBA Accounting and Finance for Managers(Paper MS04 of IGNOU),Learn all the topics prescribed in Paper MS 04 - MBA Course conducted by IGNOU,1762,4.5,70,https://www.udemy.com/course/dividend-decision-a-comprehensive-study/
793,Accounting 102 - The Ledger & The Trial Balance,Learn to post to the Ledger & Create a Trial Balance Today,2151,4.8,69,https://www.udemy.com/course/accounting-102-the-ledger-the-trial-balance/
794,The Beginner's Guide to PayPal & Payment Processing,"Create, integration & install buy now, shopping cart, continuity, installment, donation & recurring payment buttons.",8728,3.6,69,https://www.udemy.com/course/the-beginners-guide-to-paypal-payment-processing/
795,QuickBooks Online Plus Made Easy Training Tutorial 2015,Learn how to use QuickBooks Online with introductory through advanced material.,477,4.0,69,https://www.udemy.com/course/quickbooks-online-plus-made-easy-training-tutorial-2015/
796,FOREX TRADING NOMAD | HOW TO GET FUNDED BY INVESTORS IN 2020,New 2020 career development scheme | Learn a strategy for trading the forex | Then get funded on a real account,12347,3.4,69,https://www.udemy.com/course/forex-trading-nomad/
797,Analysis of Company Financial Statements,Analyze the statements for stock investing and credit analysis.,960,3.7,68,https://www.udemy.com/course/analysis-of-company-financial-statements/
798,Basics of Finance and Budgeting,Understanding Basics Of Finance and Budgets For Non - Financial Individuals,764,4.4,68,https://www.udemy.com/course/basics-of-finance-and-budgeting/
799,The complete forex course from scratch to professional ✅,The complete forex trading course from scratch to professional (Step by step with live trading example) + Free Template✅,19534,3.8,70,https://www.udemy.com/course/the-complete-forex-course-from-scratch-to-professional/
